unix,low,high,open,close,volume,date,vol_fiat
1595030400,160.98,167.77,166.54,163.94,11334.731,2020-07-18,1858215.80014
1594944000,154.17,178.99,155.0,166.07,29378.611,2020-07-17,4878905.92877
1594857600,152.67,163.71,160.14,155.0,17998.275,2020-07-16,2789732.625
1594771200,159.35,167.44,163.69,160.12,9770.395,2020-07-15,1564435.6474000001
1594684800,159.87,168.9,166.2,164.1,11365.262,2020-07-14,1865039.4942
1594598400,157.38,178.48,176.0,166.19,18187.86,2020-07-13,3022640.4534
1594512000,173.92,183.57,178.84,175.86,8930.282,2020-07-12,1570479.39252
1594425600,174.4,185.15,175.34,178.48,13406.768,2020-07-11,2392839.95264
1594339200,170.5,180.71,180.34,174.98,12242.43,2020-07-10,2142180.4014
1594252800,175.6,189.0,184.98,180.12,14333.525,2020-07-09,2581754.523
1594166400,174.01,190.5,187.41,184.52,23943.558,2020-07-08,4418065.32216
1594080000,183.2,197.43,195.0,187.7,15051.569,2020-07-07,2825179.5012999997
1593993600,186.36,207.39,200.16,195.0,31515.746,2020-07-06,6145570.47
1593907200,177.5,220.0,180.54,200.16,59617.196,2020-07-05,11932977.95136
1593820800,163.01,194.0,171.91,180.54,32670.028,2020-07-04,5898246.8551199995
1593734400,171.08,196.0,180.43,171.77,30034.497,2020-07-03,5159025.54969
1593648000,175.34,205.12,201.14,180.0,38732.721,2020-07-02,6971889.779999999
1593561600,201.0,220.98,216.07,201.14,19431.948,2020-07-01,3908542.02072
1593475200,211.32,242.55,233.42,215.98,26624.829,2020-06-30,5750430.56742
1593388800,230.66,247.84,244.81,233.72,11686.211,2020-06-29,2731301.2349199997
1593302400,228.0,255.0,231.15,244.81,18515.676,2020-06-28,4532822.64156
1593216000,222.0,265.0,262.28,231.15,34992.166,2020-06-27,8088439.170899999
1593129600,226.3,272.9,232.38,262.38,48861.835,2020-06-26,12820368.2673
1593043200,197.55,254.78,206.73,228.99,66659.291,2020-06-25,15264311.04609
1592956800,190.19,249.0,240.81,206.73,28012.474,2020-06-24,5791018.750019999
1592870400,230.0,427.24,427.23,240.8,31793.615,2020-06-23,7655902.492000001
