unix,low,high,open,close,volume,date,vol_fiat
1611619200,30830.0,32960.37,32260.52,32510.82,23535.83891688,2021-01-26,765169422.5756806
1611532800,31920.8,34888.0,32293.18,32261.87,23045.66293389,2021-01-25,743496181.6369777
1611446400,30931.21,33086.53,32110.0,32288.56,13618.80097809,2021-01-24,439731472.50911766
1611360000,31432.19,33488.79,32982.66,32112.01,16139.81478284,2021-01-23,518281893.7047059
1611273600,28732.0,33867.0,30855.9,32984.93,48155.72161708,2021-01-22,1588413106.6388707
1611187200,30011.0,35628.24,35498.85,30855.95,50473.11375071,2021-01-21,1557395874.2362201
1611100800,33387.01,36415.34,35921.91,35503.09,25445.70800774,2021-01-20,903401261.5125138
1611014400,35895.11,37857.0,36624.23,35917.28,18904.77910604,2021-01-19,679008244.4897884
1610928000,34736.46,37402.0,35820.01,36624.23,16609.64108414,2021-01-18,608315315.2829927
1610841600,33850.03,36860.0,36004.8,35820.0,19182.04934663,2021-01-17,687101007.5962865
1610755200,35372.59,37948.0,36754.6,36006.94,20861.42545209,2021-01-16,751156094.5678775
1610668800,34298.93,39697.0,39123.05,36754.67,36421.05918785,2021-01-15,1338644011.4998946
1610582400,36751.11,40127.66,37393.67,39125.14,31868.76049365,2021-01-14,1246869715.9405253
1610496000,32309.04,37888.0,34035.53,37393.66,39608.73718747,2021-01-13,1481115651.4176095
1610409600,32500.0,36604.51,35456.89,34038.98,48227.62752035,2021-01-12,1641619248.6126432
1610323200,30100.0,38273.88,38168.89,35452.59,102503.15672849,2021-01-11,3634002389.2008967
1610236800,34444.0,41452.12,40257.43,38171.57,43736.57031589,2021-01-10,1669493555.3729172
1610150400,38800.0,41406.94,40642.15,40257.43,27152.97102881,2021-01-09,1093108830.4843466
1610064000,36565.08,41986.37,39510.55,40665.15,48522.48490272,2021-01-08,1973174126.9418445
1609977600,36200.0,40425.0,36859.26,39505.56,50346.30569052,2021-01-07,1988959000.2351792
1609891200,33352.54,37000.0,34043.91,36859.26,45744.10320015,2021-01-06,1686093793.321161
1609804800,29891.13,34499.67,32020.22,34030.64,42282.56920027,2021-01-05,1438902890.7294762
1609718400,27678.0,33666.99,33082.84,32019.99,46045.38968508,2021-01-04,1474372917.2623649
1609632000,32008.62,34810.0,32222.88,33080.66,36951.71650628,2021-01-03,1222387170.1606367
1609545600,29039.0,33300.0,29413.29,32225.91,46675.24652146,2021-01-02,1504152293.6283832
1609459200,28700.0,29688.88,28990.08,29412.84,22211.25251806,2021-01-01,653296016.5132959
1609372800,28000.0,29321.9,28897.42,28990.08,28813.88691084,2020-12-31,835316886.6562045
1609286400,27311.73,29018.26,27366.35,28897.42,28181.49681491,2020-12-30,814372549.6891165
1609200000,25833.73,27396.77,27039.39,27366.35,20668.10433798,2020-12-29,565610577.149679
1609113600,26086.19,27477.0,26255.16,27040.36,21265.70934972,2020-12-28,575032436.4717947
1609027200,25772.55,28387.0,26482.64,26258.65,33627.00745897,2020-12-27,882999819.4124827
1608940800,24490.01,26822.0,24704.71,26475.35,24782.44015598,2020-12-26,656123776.983625
1608854400,23416.0,24770.95,23718.61,24704.71,15792.47583445,2020-12-25,390148535.67209524
1608768000,22712.89,23785.0,23226.18,23717.96,16440.75295146,2020-12-24,389941120.8726102
1608681600,22600.0,24090.0,23824.13,23228.35,23412.12172023,2020-12-23,543824957.5601045
1608595200,22380.05,23839.78,22729.4,23823.27,18597.6512303,2020-12-22,443056866.6252691
1608508800,21913.84,24118.75,23476.51,22729.4,25728.63855953,2020-12-21,584796517.2749813
1608422400,23100.0,24300.0,23850.0,23476.51,14963.41787144,2020-12-20,351288829.29303986
1608336000,22770.0,24200.0,23138.89,23849.99,20577.66441198,2020-12-19,490777090.4490789
1608249600,22329.0,23280.0,22826.37,23137.76,24829.23581848,2020-12-18,574492899.3513937
1608163200,21252.01,23776.94,21360.5,22826.48,53602.34952384,2020-12-17,1223552959.3589432
1608076800,19300.0,21569.94,19443.19,21359.65,33350.23500216,2020-12-16,712349347.0638869
1607990400,19051.27,19565.0,19272.37,19444.6,15345.21212651,2020-12-15,298381511.7151363
1607904000,18967.68,19349.98,19166.65,19272.37,9102.36972564,2020-12-14,175424237.22933254
1607817600,18730.0,19421.03,18821.28,19166.65,10624.20069187,2020-12-13,203630336.19083017
1607731200,18023.57,18955.34,18044.19,18821.28,8616.1725039,2020-12-12,162167395.22420296
1607644800,17580.0,18293.08,18257.18,18042.15,16953.63356031,2020-12-11,305879999.7401471
1607558400,17905.0,18556.42,18546.55,18253.44,14899.20296937,2020-12-10,271961707.44921714
1607472000,17639.0,18647.33,18316.22,18546.55,20667.36635634,2020-12-09,383308343.4961776
1607385600,18200.0,19299.51,19177.08,18316.22,15161.86263318,2020-12-08,277708011.5991042
1607299200,18901.0,19432.57,19375.6,19177.71,8977.45166263,2020-12-07,172166964.52493596
1607212800,18878.0,19430.25,19158.96,19375.6,6665.28189472,2020-12-06,129143835.87933683
1607126400,18501.0,19189.98,18658.09,19158.96,7082.22230272,2020-12-05,135688013.80892035
1607040000,18576.05,19546.46,19446.43,18658.1,16382.87739223,2020-12-04,305673364.67196655
1606953600,18885.0,19625.64,19222.45,19448.64,14648.29683367,2020-12-03,284889451.7311877
1606867200,18335.0,19340.0,18778.18,19225.63,16227.13637423,2020-12-02,311976919.89048755
1606780800,18109.0,19915.14,19713.94,18782.97,30442.86543674,2020-12-01,571807428.2123244
1606694400,18201.47,19873.23,18202.02,19713.94,27293.4791942,2020-11-30,538062011.2257072
1606608000,17535.26,18359.0,17736.1,18202.04,8932.25029132,2020-11-29,162585177.09261832
1606521600,16880.0,17933.25,17155.43,17739.85,13157.9519653,2020-11-28,233420094.1716272
1606435200,16400.0,17475.0,17169.99,17153.95,23333.98429789,2020-11-27,400269999.9467902
1606348800,16200.0,18915.48,18717.24,17170.0,48644.17078197,2020-11-26,835220412.326425
1606262400,18502.0,19500.0,19172.9,18721.93,20485.39373121,2020-11-25,383526107.4581524
1606176000,18052.02,19469.0,18384.82,19172.84,26623.09452709,2020-11-24,510440331.6727723
1606089600,18001.0,18777.77,18437.18,18384.82,17655.66362172,2020-11-23,324596197.66587025
1606003200,17610.77,18773.56,18721.21,18437.66,15423.83816127,2020-11-22,284379483.9125214
1605916800,18350.0,18980.0,18677.84,18721.21,13604.27139959,2020-11-21,254688421.76871827
1605830400,17764.76,18830.3,17821.92,18675.25,17901.931678,2020-11-20,334323049.5695695
1605744000,17356.0,18193.29,17790.18,17821.58,17141.49267548,2020-11-19,305488483.03548086
1605657600,17205.02,18488.0,17679.86,17782.91,32425.98660226,2020-11-18,576628401.4091954
1605571200,16575.42,17880.0,16726.49,17679.36,25230.22403641,2020-11-17,446054213.62034553
1605484800,15879.0,16892.0,15970.0,16726.64,13948.30524238,2020-11-16,233308280.399403
1605398400,15796.09,16175.6,16082.01,15966.89,6250.07966791,2020-11-15,99794334.5487555
1605312000,15708.24,16339.6,16339.56,16082.01,9205.916488,2020-11-14,148049641.0191809
1605225600,15975.0,16491.92,16310.81,16339.56,14593.51518544,2020-11-13,238451616.98340797
1605139200,15446.82,16370.89,15705.79,16310.81,22153.73849401,2020-11-12,361345419.3654832
1605052800,15293.04,16000.0,15315.46,15705.79,15257.35722584,2020-11-11,239628848.54402563
1604966400,15090.08,15481.06,15342.1,15315.03,13489.67510052,2020-11-10,206594778.85471684
1604880000,14817.14,15856.9,15482.89,15342.25,21951.27612698,2020-11-09,336781966.1591589
1604793600,14721.9,15666.0,14834.09,15482.9,11856.3281802,2020-11-08,183570343.58121857
1604707200,14310.0,15779.24,15599.95,14834.09,23552.06912628,2020-11-07,349373513.10545886
1604620800,15190.36,15977.67,15608.06,15599.95,25150.39252742,2020-11-06,392344865.90812564
1604534400,14115.0,15775.0,14165.86,15608.21,31865.97472203,2020-11-05,497370825.3161359
1604448000,13530.01,14273.6,14034.35,14161.48,16894.77786852,2020-11-04,239255058.88948858
1604361600,13290.0,14081.45,13563.22,14035.8,13965.78812958,2020-11-03,196021009.02915895
1604275200,13215.0,13840.0,13771.7,13563.22,12191.83070954,2020-11-02,165360482.11624712
1604188800,13630.05,13906.74,13803.69,13771.59,6252.00619492,2020-11-01,86100065.99389832
1604102400,13424.73,14098.92,13571.51,13804.81,12166.30429818,2020-10-31,167953519.23855826
1604016000,13131.31,13687.82,13460.0,13571.51,15664.29047538,2020-10-30,212588074.82952443
1603929600,12976.29,13650.0,13281.06,13460.0,15796.07667651,2020-10-29,212615192.0658246
1603843200,12891.57,13863.87,13740.85,13281.05,21073.3766776,2020-10-28,279876569.32403946
1603756800,13061.28,13793.72,13068.79,13698.18,17267.43967837,2020-10-27,236532496.85345435
1603670400,12785.0,13250.0,13045.02,13068.79,12275.35826032,2020-10-26,160424079.27888742
1603584000,12890.76,13361.0,13126.34,13045.0,9276.17719938,2020-10-25,121007731.5659121
1603497600,12884.31,13175.0,12938.0,13126.24,7915.34663475,2020-10-24,103898739.61092083
1603411200,12722.72,13037.0,12988.2,12937.09,10450.87207186,2020-10-23,135203872.5721393
1603324800,12698.02,13200.0,12808.01,12987.02,20337.78966446,2020-10-22,264127281.12813532
1603238400,11900.01,13250.04,11923.07,12808.0,32404.63293167,2020-10-21,415038538.58882934
1603152000,11685.0,12050.0,11760.45,11923.83,13840.02481291,2020-10-20,165026103.06492063
1603065600,11416.04,11833.0,11514.2,11760.45,10313.23447344,2020-10-19,121288278.36316745
1602979200,11350.37,11523.0,11367.9,11514.2,4352.09499051,2020-10-18,50110892.139730245
1602892800,11264.75,11421.0,11328.27,11367.89,3586.1455215,2020-10-17,40766907.81240463
1602806400,11201.0,11550.01,11509.31,11328.95,9505.26615373,2020-10-16,107684684.99229948
1602720000,11263.15,11641.38,11427.7,11509.34,8538.52039637,2020-10-15,98272734.3387571
1602633600,11290.83,11556.37,11428.22,11427.7,7078.70152873,2020-10-14,80893277.45986782
1602547200,11312.59,11561.45,11535.46,11428.22,8639.21277154,2020-10-13,98730824.17996885
1602460800,11187.6,11736.02,11374.01,11535.46,11056.91558046,2020-10-12,127546607.4017731
1602374400,11276.28,11444.25,11299.52,11374.01,5163.46475688,2020-10-11,58729299.77940069
1602288000,11055.75,11498.98,11057.07,11299.5,9312.75916488,2020-10-10,105229522.18356156
1602201600,10834.49,11111.11,10932.44,11057.07,10098.3991552,2020-10-09,111658706.34698726
1602115200,10532.11,10963.16,10670.47,10933.09,11301.25106194,2020-10-08,123557594.97278559
1602028800,10546.78,10683.75,10601.2,10670.47,6108.04255109,2020-10-07,65175684.80012931
1601942400,10524.0,10800.0,10796.97,10602.66,7596.36372031,2020-10-06,80541661.76278202
1601856000,10621.12,10800.0,10670.01,10795.0,6081.38701926,2020-10-05,65648572.8729117
1601769600,10521.87,10697.0,10550.32,10671.11,3569.25620166,2020-10-04,38087925.54609604
1601683200,10498.02,10606.36,10573.12,10551.65,3211.70459291,2020-10-03,33888782.7677788
1601596800,10363.76,10668.56,10616.35,10573.12,10263.48290265,2020-10-02,108517036.34766677
1601510400,10427.75,10931.98,10779.63,10617.63,12848.73637335,2020-10-01,136423128.77977216
1601424000,10657.04,10847.0,10839.98,10779.63,6318.52943807,2020-09-30,68111409.48650251
1601337600,10636.13,10860.79,10694.9,10840.73,8200.78265336,2020-09-29,88902470.53375936
1601251200,10621.22,10956.11,10779.0,10695.55,8876.06156838,2020-09-28,94934360.30768672
1601164800,10595.24,10806.32,10730.0,10778.2,3880.03686062,2020-09-27,41819813.291134484
1601078400,10654.58,10828.0,10690.53,10730.0,3783.39739972,2020-09-26,40595854.0989956
1600992000,10551.0,10765.07,10740.0,10690.53,9690.62760986,2020-09-25,103597945.18203662
1600905600,10192.56,10795.87,10237.41,10740.01,9678.39349807,2020-09-24,103946042.95320678
1600819200,10135.22,10541.25,10531.13,10235.1,8893.24233647,2020-09-23,91023224.63800411
1600732800,10355.0,10576.82,10416.83,10531.13,7904.25642443,2020-09-22,83240751.9590075
1600646400,10180.0,10994.0,10920.94,10416.82,15004.71121349,2020-09-21,156301375.8629069
1600560000,10759.37,11081.37,11081.09,10920.89,6003.78509052,2020-09-20,65566676.55720896
1600473600,10891.78,11179.9,10937.5,11080.0,5718.02211829,2020-09-19,63355685.07065321
1600387200,10813.0,11039.88,10943.99,10937.52,8660.059472,2020-09-18,94719573.67618945
1600300800,10735.55,11044.0,10957.06,10943.61,8885.4490645,2020-09-17,97238889.23675285
1600214400,10662.02,11099.95,10783.36,10959.61,11003.70130082,2020-09-16,120596274.81347989
1600128000,10613.18,10950.0,10678.41,10783.75,12634.3292873,2020-09-15,136245448.45192137
1600041600,10253.0,10760.62,10336.76,10679.95,13532.95018331,2020-09-14,144531231.31024164
1599955200,10211.0,10582.36,10446.52,10336.76,10442.19360563,2020-09-13,107938449.17493196
1599868800,10276.19,10483.23,10394.41,10446.52,6495.30033616,2020-09-12,67853284.86770217
1599782400,10200.0,10411.44,10344.24,10394.41,7200.29156246,2020-09-11,74842782.61974984
1599696000,10216.41,10489.0,10224.56,10343.23,11237.01908035,2020-09-10,116227072.86244853
1599609600,9983.34,10349.99,10126.41,10224.56,9645.50409232,2020-09-09,98621035.32217138
1599523200,9819.83,10440.91,10375.0,10125.69,15768.31017626,2020-09-08,159665020.6686541
1599436800,9880.0,10410.9,10258.67,10375.0,11996.92866276,2020-09-07,124468134.87613499
1599350400,10000.0,10358.88,10169.58,10257.86,9516.19303239,2020-09-06,97615775.85923208
1599264000,9813.0,10564.8,10500.05,10168.36,22450.75807716,2020-09-05,228287390.4014707
1599177600,9895.22,10638.34,10172.13,10500.05,23366.46467779,2020-09-04,245349047.44002888
1599091200,10005.0,11474.99,11395.49,10172.52,30364.24398441,2020-09-03,308880879.2162904
1599004800,11160.0,11950.0,11924.22,11395.48,19721.44316904,2020-09-02,224735311.20393196
1598918400,11525.09,12086.0,11655.0,11924.22,16057.64432384,2020-09-01,191474883.5992194
1598832000,11576.0,11784.66,11716.0,11655.0,9123.59353747,2020-08-31,106335482.67921285
1598745600,11463.87,11720.0,11474.3,11716.01,5594.22582376,2020-08-30,65542005.6934304
1598659200,11422.21,11580.0,11535.0,11474.31,5417.54146196,2020-08-29,62162550.17238224
1598572800,11282.09,11550.51,11330.56,11535.0,10373.89590327,2020-08-28,119662889.24421945
1598486400,11125.0,11597.92,11463.27,11330.06,13517.39421459,2020-08-27,153152887.49495757
1598400000,11254.89,11539.99,11324.92,11463.27,9124.5541845,2020-08-26,104597228.24655333
1598313600,11102.73,11769.76,11753.26,11324.92,14348.63533296,2020-08-25,162497147.25494537
1598227200,11592.91,11823.62,11650.01,11753.85,7253.01922609,2020-08-24,85250900.03057796
1598140800,11525.62,11715.0,11672.92,11650.01,5516.17048181,2020-08-23,64263441.274791315
1598054400,11370.0,11693.16,11529.99,11672.93,7946.02465327,2020-08-22,92753389.55589499
1597968000,11480.0,11884.99,11864.26,11529.22,14865.37875873,2020-08-21,171386222.09272507
1597881600,11671.48,11892.16,11758.87,11864.26,8801.17750309,2020-08-20,104419458.20281057
1597795200,11569.0,12024.83,11954.22,11758.87,16646.31489492,2020-08-19,195741852.82842797
1597708800,11825.0,12400.0,12303.98,11950.0,18628.91287504,2020-08-18,222615508.85672802
1597622400,11775.0,12486.61,11918.84,12304.26,23814.66050181,2020-08-17,293021774.62600076
1597536000,11686.53,11940.0,11860.02,11918.84,8911.25397878,2020-08-16,106211810.37244222
1597449600,11688.0,11989.98,11777.5,11859.24,12567.03859346,2020-08-15,149035526.76910457
1597363200,11651.24,11865.97,11795.95,11779.0,13797.82000137,2020-08-14,162524521.79613724
1597276800,11274.14,11802.09,11566.44,11795.95,15369.40392513,2020-08-13,181296720.23063722
1597190400,11148.54,11625.0,11388.88,11566.45,12809.98917913,2020-08-12,148166099.3409482
1597104000,11120.0,11943.0,11899.87,11388.53,20706.60991744,2020-08-11,235817848.24306297
1597017600,11470.01,12086.22,11688.25,11899.73,22152.58893673,2020-08-10,263609827.1480741
1596931200,11532.04,11810.24,11773.24,11688.48,7595.96106535,2020-08-09,88785238.99312218
1596844800,11529.45,11818.18,11606.52,11774.98,7315.88456116,2020-08-08,86144394.38996777
1596758400,11350.0,11920.0,11773.89,11606.52,23761.51075422,2020-08-07,275788449.7990695
1596672000,11580.19,11916.68,11756.75,11773.89,18053.08146864,2020-08-06,212554995.3728058
1596585600,11073.7,11798.87,11197.05,11756.75,16637.78082145,2020-08-05,195606229.6725823
1596499200,11006.16,11417.11,11233.16,11197.04,12074.47851394,2020-08-04,135198418.89972675
1596412800,10911.74,11486.6,11067.46,11233.13,13783.34037417,2020-08-03,154830054.25730026
1596326400,10546.15,12134.29,11810.07,11068.54,28118.42911355,2020-08-02,311229957.38049275
1596240000,11237.82,11888.0,11351.61,11810.07,18293.12524307,2020-08-01,216043089.63942373
1596153600,10975.0,11460.0,11115.99,11351.62,15747.02174952,2020-07-31,178754207.03228623
1596067200,10811.0,11188.65,11108.16,11115.95,12408.70410754,2020-07-30,137934534.42420927
1595980800,10843.47,11350.0,10934.22,11110.12,18556.27794282,2020-07-29,206162474.69808337
1595894400,10575.0,11259.0,11048.05,10934.23,26011.37513947,2020-07-28,284414358.39124703
1595808000,9935.0,11420.0,9941.0,11048.91,41850.57309953,2020-07-27,462403215.625128
1595721600,9661.35,10150.0,9711.79,9941.0,11615.0460936,2020-07-26,115465173.2164776
1595635200,9536.64,9747.76,9551.21,9711.33,6973.11089437,2020-07-25,67718181.02182221
1595548800,9475.7,9645.55,9613.24,9551.21,9798.89346586,2020-07-24,93591289.26005667
1595462400,9450.04,9686.0,9536.2,9613.24,12992.9719195,2020-07-23,124904557.37541418
1595376000,9277.0,9567.77,9394.14,9536.18,10362.35264843,2020-07-22,98817260.0789052
1595289600,9157.04,9438.0,9161.05,9394.14,9603.9151125,2020-07-21,90220523.11494075
1595203200,9131.0,9223.51,9214.01,9161.05,5815.33084221,2020-07-20,53274536.61202791
1595116800,9105.37,9245.03,9175.83,9212.87,3520.07247613,2020-07-19,32429970.113163795
1595030400,9122.65,9210.0,9154.29,9175.85,4121.62697417,2020-07-18,37819430.870937794
1594944000,9054.99,9182.99,9130.93,9154.29,6423.74716202,2020-07-17,58804844.40780807
1594857600,9005.0,9216.02,9190.8,9130.11,8765.69858912,2020-07-16,80031792.34551041
1594771200,9154.01,9273.98,9256.94,9190.16,7196.32866271,2020-07-15,66135411.82289093
1594684800,9100.0,9280.0,9236.91,9256.94,7497.56309216,2020-07-14,69404491.6903396
1594598400,9193.52,9339.61,9303.38,9236.92,8698.43618823,2020-07-13,80346759.19578545
1594512000,9159.33,9347.53,9235.0,9303.37,5419.21357745,2020-07-12,50416949.02004101
1594425600,9182.35,9303.04,9291.04,9235.0,3369.21728725,2020-07-11,31114721.64775375
1594339200,9118.0,9322.23,9236.95,9291.05,6892.47061091,2020-07-10,64038289.06949535
1594252800,9154.79,9446.62,9435.28,9236.95,8450.14110132,2020-07-09,78053530.84583777
1594166400,9232.2,9475.0,9253.94,9435.28,10135.31536748,2020-07-08,95629538.3804767
1594080000,9201.57,9379.34,9343.31,9253.94,6326.83865418,2020-07-07,58548185.295462474
1593993600,9061.59,9375.9,9074.37,9343.31,9959.28200198,2020-07-06,93052659.12191975
1593907200,8905.84,9145.0,9138.51,9074.39,4601.32645918,2020-07-05,41754230.80791839
1593820800,9039.84,9195.84,9059.73,9138.51,5300.78823324,2020-07-04,48441306.277346075
1593734400,9036.74,9126.12,9091.98,9063.87,7738.46972112,2020-07-03,70140483.55116794
1593648000,8938.0,9265.0,9239.41,9091.53,10774.18558946,2020-07-02,97953831.51214327
1593561600,9088.0,9297.2,9135.91,9239.97,7550.15999655,2020-07-01,69763251.8633221
1593475200,9059.6,9201.0,9188.79,9136.2,6820.86740899,2020-06-30,62316808.822014436
1593388800,9014.0,9236.75,9113.23,9184.45,8658.42672493,2020-06-29,79522887.33378334
1593302400,8931.77,9189.0,9002.38,9113.24,5537.7575057,2020-06-28,50466913.21124547
1593216000,8815.01,9188.14,9155.42,9002.46,8507.26840968,2020-06-27,76586343.5674078
1593129600,9027.62,9291.73,9242.98,9155.42,10702.37319002,2020-06-26,97984721.55137292
1593043200,8979.07,9335.0,9285.94,9243.51,13529.05626726,2020-06-25,125055966.8969805
1592956800,9195.0,9663.38,9623.56,9285.91,13410.75869027,2020-06-24,124531098.2295651
1592870400,9572.22,9724.53,9690.67,9623.56,7946.97355694,2020-06-23,76478176.8436255
1592784000,9267.58,9792.0,9286.14,9690.74,11775.73858785,2020-06-22,114115620.96282151
