unix,low,high,open,close,volume,date,vol_fiat
1615593600,1728.3,1944.0,1766.76,1921.61,242511.38585835,2021-03-13,466012304.1792639
1615507200,1721.15,1841.96,1826.53,1767.79,236995.37958528,2021-03-12,418958062.07706213
1615420800,1725.0,1847.0,1795.55,1827.04,210929.2155979,2021-03-11,385376114.0659872
1615334400,1756.29,1879.0,1871.93,1795.37,284059.53415917,2021-03-10,509991965.843349
1615248000,1800.0,1872.26,1834.88,1871.99,225203.26521323,2021-03-09,421578260.4465144
1615161600,1664.08,1843.99,1727.95,1834.58,310581.14494936,2021-03-08,569785956.9011968
1615075200,1631.07,1735.0,1651.75,1728.22,210732.49738587,2021-03-07,364192116.6322082
1614988800,1512.45,1673.02,1528.82,1651.83,248888.00355718,2021-03-06,411120670.9158566
1614902400,1442.32,1551.19,1539.53,1528.82,324961.01226774,2021-03-05,496806894.7751662
1614816000,1504.06,1625.0,1568.4,1539.69,231528.48274717,2021-03-04,356482089.6009902
1614729600,1476.72,1657.91,1488.34,1567.86,233779.70945241,2021-03-03,366533855.2620555
1614643200,1455.86,1605.89,1571.87,1488.34,240668.58113618,2021-03-02,358196676.0482221
1614556800,1412.61,1574.28,1421.8,1571.82,313413.589566,2021-03-01,492629748.3516301
1614470400,1292.76,1469.96,1460.49,1422.02,460805.82144299,2021-02-28,655275094.2083606
1614384000,1420.0,1526.82,1445.09,1460.57,231399.55692715,2021-02-27,337975250.86108744
1614297600,1400.01,1564.11,1482.05,1445.18,380775.95904184,2021-02-26,550289800.4880863
1614211200,1458.5,1672.49,1625.27,1482.62,335391.64228393,2021-02-25,497258356.6830002
1614124800,1500.28,1714.0,1577.84,1625.3,440088.38004088,2021-02-24,715275644.0804422
1614038400,1356.0,1783.22,1778.33,1577.83,1013355.39743643,2021-02-23,1598902546.7371223
1613952000,1507.34,1938.95,1935.67,1778.66,665395.31208108,2021-02-22,1183512025.786134
1613865600,1885.0,1976.72,1915.01,1935.57,159669.07872776,2021-02-21,309050678.7130904
1613779200,1811.25,2041.42,1957.9,1915.46,419107.37348279,2021-02-20,802783409.6113449
1613692800,1890.0,1974.98,1939.64,1957.68,247118.43154671,2021-02-19,483778811.0703632
1613606400,1851.47,1950.3,1851.9,1939.64,279501.81066288,2021-02-18,542132892.0341486
1613520000,1733.87,1857.61,1782.14,1852.0,224624.79625355,2021-02-17,416005122.6615746
1613433600,1725.0,1825.0,1780.59,1781.97,209801.29066471,2021-02-16,373859605.9257933
1613347200,1659.93,1836.0,1803.25,1779.62,320429.97588848,2021-02-15,570243593.6906568
1613260800,1785.07,1852.47,1817.85,1803.75,172443.99258151,2021-02-14,311045851.6188987
1613174400,1766.15,1877.88,1844.78,1818.01,222718.507164,2021-02-13,404904473.2092236
1613088000,1741.29,1868.9,1787.33,1845.0,324522.83669583,2021-02-12,598744633.7038063
1613001600,1704.23,1819.0,1742.51,1787.32,263018.46640028,2021-02-11,470098165.3665485
1612915200,1680.0,1839.0,1771.91,1742.93,368565.10934926,2021-02-10,642383186.0381057
1612828800,1710.01,1824.23,1752.98,1772.16,345860.43376582,2021-02-09,612920026.3024356
1612742400,1565.98,1780.0,1615.51,1752.98,454314.62328634,2021-02-08,796404448.3284882
1612656000,1493.28,1695.38,1679.76,1615.32,416691.917484,2021-02-07,673090788.1502548
1612569600,1646.7,1745.25,1721.06,1679.77,330440.89591973,2021-02-06,555064703.7390848
1612483200,1589.17,1763.93,1597.34,1721.06,414535.83691975,2021-02-05,713441047.489105
1612396800,1556.0,1699.0,1668.71,1597.55,531943.12791716,2021-02-04,849805744.004059
1612310400,1509.48,1672.21,1513.85,1668.72,492422.63736011,2021-02-03,821715503.4155627
1612224000,1360.27,1549.0,1374.55,1513.67,596570.35740844,2021-02-02,903010652.8984333
1612137600,1271.31,1378.02,1313.95,1374.6,282549.58638538,2021-02-01,388392661.4453433
1612051200,1283.0,1382.0,1380.0,1313.94,216853.04918505,2021-01-31,284931895.4462046
1611964800,1327.0,1408.97,1380.04,1380.0,283799.50273321,2021-01-30,391643313.7718298
1611878400,1286.56,1442.88,1333.61,1379.87,629545.82992845,2021-01-29,868691404.3433703
1611792000,1220.08,1363.27,1240.62,1333.19,361803.16655087,2021-01-28,482352363.61395437
1611705600,1206.05,1375.91,1367.97,1240.96,546037.67685749,2021-01-27,677610915.4730707
1611619200,1245.0,1378.12,1317.98,1367.98,484756.90659865,2021-01-26,663137753.0888212
1611532800,1293.65,1477.3,1394.04,1317.97,627535.52793717,2021-01-25,827072999.755352
1611446400,1221.66,1401.92,1234.47,1394.0,434746.40508943,2021-01-24,606036488.6946654
1611360000,1196.74,1272.0,1233.42,1234.55,269855.02080844,2021-01-23,333149515.93905956
1611273600,1039.62,1275.99,1110.61,1233.6,758560.99547401,2021-01-22,935760844.0167387
1611187200,1081.0,1390.0,1377.15,1110.62,789194.34468025,2021-01-21,876495023.0887792
1611100800,1234.01,1408.5,1367.7,1376.88,596370.07168489,2021-01-20,821130024.3014914
1611014400,1252.01,1440.0,1258.55,1368.04,709702.99933138,2021-01-19,970902091.205301
1610928000,1181.9,1261.0,1232.6,1258.48,287749.94730348,2021-01-18,362127553.6824835
1610841600,1165.78,1268.83,1227.76,1232.99,295103.60231119,2021-01-17,363859790.61367416
1610755200,1152.3,1294.0,1169.04,1227.14,422140.39314774,2021-01-16,518025362.0473177
1610668800,1065.0,1255.59,1231.59,1168.1,578841.8829192,2021-01-15,676145203.4379175
1610582400,1087.05,1246.99,1130.79,1231.32,438467.28987015,2021-01-14,539893543.362913
1610496000,980.0,1137.75,1050.46,1130.8,504920.57439418,2021-01-13,570964185.5249387
1610409600,1006.83,1150.0,1088.55,1049.79,656376.70350396,2021-01-12,689057699.5714222
1610323200,905.0,1260.24,1255.1,1088.79,1556217.07756248,2021-01-11,1694393591.8792524
1610236800,1153.0,1350.88,1281.25,1255.13,670103.5931583,2021-01-10,841067122.8807772
1610150400,1172.86,1310.0,1217.31,1281.45,434123.02634182,2021-01-09,556306952.1057253
1610064000,1063.18,1275.0,1227.55,1217.35,781425.78426996,2021-01-08,951268678.4810357
1609977600,1140.0,1291.94,1212.68,1227.34,661416.03292889,2021-01-07,811782353.8549438
1609891200,1058.32,1215.98,1103.71,1212.02,821084.91284462,2021-01-06,995171336.0659362
1609804800,975.0,1136.93,1042.24,1103.73,858495.88816745,2021-01-05,947547666.6470596
1609718400,886.33,1168.99,980.44,1042.38,1103882.9026854,2021-01-04,1150665460.1012075
1609632000,770.0,1015.14,775.29,980.44,858743.81908511,2021-01-03,841946789.9838053
1609545600,715.22,789.21,730.97,775.3,368899.31941969,2021-01-02,286007642.34608567
1609459200,717.1,750.0,737.89,730.99,198060.44209411,2021-01-01,144780202.56637347
1609372800,724.0,755.9,752.87,737.67,217610.26070386,2020-12-31,160524561.01341638
1609286400,717.0,759.0,731.79,752.86,238441.21767564,2020-12-30,179512855.13928232
1609200000,688.0,739.66,729.65,731.76,295088.40177823,2020-12-29,215933888.88523757
1609113600,680.9,747.0,684.11,729.7,397946.53045409,2020-12-28,290381583.2723495
1609027200,625.01,714.99,636.85,684.12,436385.25431205,2020-12-27,298539880.17995965
1608940800,615.22,652.7,626.71,636.52,195895.6773533,2020-12-26,124691516.54892252
1608854400,604.26,633.97,612.25,626.75,158871.75321373,2020-12-25,99572871.32670528
1608768000,565.61,614.99,585.37,612.27,213890.61477265,2020-12-24,130958806.70685041
1608681600,551.45,638.75,636.73,585.11,328147.46529268,2020-12-23,192002363.4174
1608595200,587.54,638.5,608.07,636.82,207333.55726725,2020-12-22,132034155.93893015
1608508800,596.9,648.35,638.19,608.07,267136.10267039,2020-12-21,162437449.95078406
1608422400,621.46,661.4,658.8,638.4,164504.33582055,2020-12-20,105019567.98783912
1608336000,646.54,672.06,654.66,658.96,186815.55508677,2020-12-19,123103978.17997797
1608249600,629.59,664.46,643.26,654.66,177136.01903836,2020-12-18,115963866.22365277
1608163200,626.79,677.05,637.91,643.37,430253.08270837,2020-12-17,276811925.822084
1608076800,581.21,639.58,589.08,637.98,261818.28860235,2020-12-16,167034831.76252726
1607990400,579.15,597.04,586.4,589.08,95567.38638129,2020-12-15,56296835.96949031
1607904000,575.58,591.71,590.45,586.39,103488.31631148,2020-12-14,60684513.80188876
1607817600,563.79,595.21,568.64,590.75,105159.23425191,2020-12-13,62122817.63431583
1607731200,543.22,574.33,544.51,568.64,101618.14658727,2020-12-12,57784142.87538522
1607644800,535.5,560.62,559.33,544.23,173696.26025699,2020-12-11,94530715.71966167
1607558400,547.83,575.62,573.26,559.45,117320.21056794,2020-12-10,65634791.80223404
1607472000,530.32,578.67,554.8,573.38,246145.836363,2020-12-09,141135099.65381694
1607385600,548.12,595.47,591.53,554.79,173888.79056355,2020-12-08,96471762.1167519
1607299200,584.54,603.4,601.97,591.47,79196.58540342,2020-12-07,46842404.36856083
1607212800,583.31,607.46,597.29,601.95,101652.72670304,2020-12-06,61189858.83889493
1607126400,561.15,597.88,567.76,597.29,95956.77136123,2020-12-05,57314019.966349065
1607040000,566.0,620.56,616.46,567.6,195480.70629191,2020-12-04,110954848.89128812
1606953600,586.11,624.57,597.03,616.65,168346.30401374,2020-12-03,103810748.37007277
1606867200,575.08,604.96,585.87,597.35,136242.16440789,2020-12-02,81384256.90905309
1606780800,563.01,636.53,617.0,586.03,373179.79775575,2020-12-01,218694556.87880218
1606694400,571.11,617.0,576.9,617.0,313418.9868296,2020-11-30,193379514.8738632
1606608000,531.0,577.55,537.97,576.76,139940.81576302,2020-11-29,80712264.8994794
1606521600,505.01,548.83,519.04,538.11,166450.43752162,2020-11-28,89568644.93475895
1606435200,493.51,531.41,520.35,519.07,199205.09175665,2020-11-27,103401386.97812434
1606348800,480.08,577.0,569.19,520.34,614152.35686943,2020-11-26,319568037.37343925
1606262400,554.0,606.49,605.45,568.79,255508.1788265,2020-11-25,145330497.03472492
1606176000,587.25,623.22,609.26,605.45,387478.59472708,2020-11-24,234598915.17751062
1606089600,550.0,611.43,560.78,609.26,444789.07944749,2020-11-23,270992194.5441778
1606003200,511.16,581.8,553.06,560.82,403902.15612966,2020-11-22,226516407.20063597
1605916800,502.82,554.28,510.6,553.07,287728.12781004,2020-11-21,159133795.64789885
1605830400,471.07,514.73,471.92,510.43,296509.77452923,2020-11-20,151347484.21295488
1605744000,465.18,480.99,479.0,471.92,131594.48266392,2020-11-19,62102068.25875713
1605657600,456.5,495.68,482.75,478.96,296492.09128068,2020-11-18,142007852.03979447
1605571200,460.05,485.0,460.87,482.68,196041.73514216,2020-11-17,94625424.7184178
1605484800,445.91,466.21,448.6,460.85,112980.26100088,2020-11-16,52066953.28225555
1605398400,439.77,463.24,461.21,448.58,89217.75628557,2020-11-15,40021301.11458099
1605312000,452.17,478.0,477.15,461.16,114594.78378366,2020-11-14,52846530.489672646
1605225600,457.64,478.31,462.91,477.14,134796.05936368,2020-11-13,64316591.764786266
1605139200,452.07,470.56,463.75,462.98,180116.97555794,2020-11-12,83390557.34381506
1605052800,449.95,476.8,450.89,463.79,195694.06578762,2020-11-11,90760950.77164029
1604966400,439.36,455.51,444.84,450.89,132863.6764641,2020-11-10,59906903.08089804
1604880000,433.83,460.0,454.61,444.81,171387.94473541,2020-11-09,76235071.69775772
1604793600,432.65,460.57,435.59,454.61,111199.12192081,2020-11-08,50552232.81641943
1604707200,423.0,468.98,456.69,435.73,297289.78479728,2020-11-07,129538077.9297188
1604620800,415.57,458.92,417.29,456.65,357787.28499666,2020-11-06,163383563.69372478
1604534400,396.43,421.25,403.19,417.17,248936.20591844,2020-11-05,103848717.02299562
1604448000,376.64,409.0,388.33,403.18,214751.18285099,2020-11-04,86583381.90186216
1604361600,370.5,390.35,383.33,388.32,105339.73002582,2020-11-03,40905523.96362642
1604275200,378.36,404.57,396.91,383.33,128275.51088227,2020-11-02,49171851.586500555
1604188800,385.09,397.65,386.72,396.91,49385.47176829,2020-11-01,19601587.599551987
1604102400,380.76,394.0,382.77,386.74,76755.21020838,2020-10-31,29684309.99598888
1604016000,373.4,392.16,387.49,382.77,107710.17276225,2020-10-30,41228222.828206435
1603929600,380.75,394.0,388.59,387.6,104421.73544657,2020-10-29,40473864.659090534
1603843200,380.5,409.52,404.56,388.63,128255.13819075,2020-10-28,49843794.35507117
1603756800,390.35,411.77,393.07,404.55,108903.27558482,2020-10-27,44056820.13783893
1603670400,382.21,411.47,406.32,393.12,129676.34185848,2020-10-26,50978363.511405654
1603584000,402.92,417.86,412.58,406.46,53762.84086586,2020-10-25,21852444.298337456
1603497600,407.4,417.0,409.55,412.58,68349.19907782,2020-10-24,28199512.55552697
1603411200,401.51,419.48,414.64,409.52,124844.52058112,2020-10-23,51126328.06838026
1603324800,391.33,421.47,391.36,414.7,182333.508395,2020-10-22,75613705.9314065
1603238400,368.06,402.62,368.81,391.53,249849.80700571,2020-10-21,97823694.93694563
1603152000,363.01,380.9,379.53,368.81,84940.26982272,2020-10-20,31326820.913317364
1603065600,372.89,384.69,378.56,379.36,69957.45766229,2020-10-19,26539061.138766337
1602979200,367.31,378.69,368.48,378.58,42509.2101992,2020-10-18,16093136.797213137
1602892800,363.56,370.57,365.57,368.48,41868.07115942,2020-10-17,15427546.860823082
1602806400,361.38,380.0,377.89,365.57,106263.28472121,2020-10-16,38846668.995532736
1602720000,370.06,381.99,379.01,377.94,68915.97860381,2020-10-15,26046104.953523953
1602633600,373.29,387.63,381.37,378.97,80200.71716699,2020-10-14,30393665.784774203
1602547200,374.29,387.88,386.77,381.37,84543.6186979,2020-10-13,32242399.862818126
1602460800,365.77,395.18,374.37,386.74,111464.29529211,2020-10-12,43107701.56127062
1602374400,369.02,377.49,370.73,374.38,55925.96138195,2020-10-11,20937561.422174443
1602288000,365.02,380.81,365.35,370.75,117309.72652529,2020-10-10,43492581.10925127
1602201600,347.15,368.7,351.17,365.36,116241.01508045,2020-10-09,42469817.26979321
1602115200,334.29,353.34,341.7,351.25,88039.97567275,2020-10-08,30924041.45505344
1602028800,332.87,342.83,340.8,341.68,95554.36544775,2020-10-07,32649015.586187217
1601942400,336.73,355.33,353.82,340.78,101113.66417348,2020-10-06,34457514.47703852
1601856000,348.69,356.12,352.42,353.73,53291.56083882,2020-10-05,18850823.815515798
1601769600,344.08,354.35,346.18,352.48,57672.70466128,2020-10-04,20328474.939007975
1601683200,343.71,351.2,345.74,346.18,39972.14867485,2020-10-03,13837558.428259574
1601596800,334.19,354.25,352.84,345.7,152553.41162458,2020-10-02,52737714.398617305
1601510400,345.01,370.25,360.01,352.9,123288.381776,2020-10-01,43508469.928750396
1601424000,351.38,361.51,359.93,359.89,61528.3697469,2020-09-30,22143444.98821184
1601337600,350.19,360.59,353.68,359.9,116581.13501754,2020-09-29,41957550.49281264
1601251200,351.88,368.52,357.53,353.91,104212.37558644,2020-09-28,36881801.84379698
1601164800,347.05,362.86,354.01,357.55,80085.26429182,2020-09-27,28634486.247540243
1601078400,346.03,356.5,352.12,354.13,61035.01105045,2020-09-26,21614328.46329586
1600992000,337.63,358.12,349.14,352.11,126913.44997664,2020-09-25,44687494.87127471
1600905600,316.65,353.14,320.65,349.14,183245.45463309,2020-09-24,63978318.03059704
1600819200,313.0,344.64,344.25,320.63,190725.11444266,2020-09-23,61152193.443750076
1600732800,335.57,346.84,340.36,344.26,125988.89838001,2020-09-22,43372938.15630224
1600646400,331.0,376.76,371.03,340.11,266795.43383713,2020-09-21,90739795.00234629
1600560000,364.89,385.31,385.25,370.69,89803.37071302,2020-09-20,33289211.489609387
1600473600,377.2,388.43,384.6,385.23,70257.87733175,2020-09-19,27065442.084510054
1600387200,375.19,392.69,389.52,384.64,163353.49313499,2020-09-18,62832287.59944256
1600300800,363.4,394.55,365.22,389.45,212965.41279613,2020-09-17,82939380.01345283
1600214400,355.0,373.37,364.05,365.23,130167.7980122,2020-09-16,47541184.867995806
1600128000,362.5,382.76,377.27,364.2,170054.9627384,2020-09-15,61934017.42932528
1600041600,355.66,384.61,366.58,377.28,190573.77197746,2020-09-14,71899672.69165611
1599955200,353.58,390.41,387.82,366.58,164465.94392732,2020-09-13,60289925.72487697
1599868800,364.88,388.25,373.93,387.81,109437.79363532,2020-09-12,42441070.74971345
1599782400,355.81,375.38,367.94,373.93,132464.58690229,2020-09-11,49532482.9803733
1599696000,350.23,377.79,351.11,368.06,217245.43576712,2020-09-10,79959355.08844618
1599609600,330.6,359.41,337.48,351.1,166730.61512655,2020-09-09,58539118.97093171
1599523200,325.36,357.01,353.71,337.48,209229.73612667,2020-09-08,70610851.3480286
1599436800,323.17,358.66,352.85,353.71,215514.08931085,2020-09-07,76229488.53014074
1599350400,316.43,360.61,335.25,352.77,266338.83290829,2020-09-06,93956350.08505745
1599264000,310.0,394.38,389.2,335.25,607878.87819331,2020-09-05,203791393.91430718
1599177600,359.0,400.5,382.15,388.96,286186.00739699,2020-09-04,111314909.43713324
1599091200,370.0,451.0,439.99,382.87,407832.29146336,2020-09-03,156146749.43257666
1599004800,420.58,481.2,475.57,440.02,320308.05438354,2020-09-02,140941950.08984527
1598918400,429.66,488.95,433.88,475.57,333743.62207967,2020-09-01,158718454.35242867
1598832000,418.16,439.0,428.92,433.89,168619.80537213,2020-08-31,73162447.35291348
1598745600,398.24,429.9,398.57,428.94,170379.4456584,2020-08-30,73082559.4207141
1598659200,392.34,405.82,395.35,398.58,89963.76995825,2020-08-29,35857759.42995929
1598572800,379.67,398.16,383.27,395.47,123755.41938251,2020-08-28,48941555.70320123
1598486400,371.5,397.15,386.12,383.25,121889.95194935,2020-08-27,46714324.084588386
1598400000,377.56,393.5,383.26,386.1,131417.52221164,2020-08-26,50740305.325914204
1598313600,369.36,409.31,407.76,383.33,189576.54223265,2020-08-25,72670375.93404172
1598227200,387.72,411.97,390.78,407.76,153521.94600679,2020-08-24,62600108.70372869
1598140800,383.67,400.0,395.52,390.9,79939.92783349,2020-08-23,31248517.79011124
1598054400,379.53,399.73,388.0,395.62,145453.08931908,2020-08-22,57544151.196414426
1597968000,385.0,418.92,415.92,388.05,218376.51497554,2020-08-21,84741006.63625829
1597881600,402.3,419.58,407.6,415.92,146536.51021535,2020-08-20,60947465.32876837
1597795200,393.75,426.97,422.31,407.59,212936.96902525,2020-08-19,86790979.20500164
1597708800,414.44,434.27,431.5,422.31,148682.30738539,2020-08-18,62790025.23192406
1597622400,420.5,447.5,433.71,431.5,221839.14358535,2020-08-17,95723590.45707852
1597536000,412.51,437.0,432.67,433.7,198013.6894012,2020-08-16,85878537.09330045
1597449600,428.0,443.33,438.83,432.55,170960.90077551,2020-08-15,73949137.63044685
1597363200,417.52,445.45,425.0,438.83,320572.96388462,2020-08-14,140677033.7414878
1597276800,376.46,432.94,387.27,424.94,363868.52826094,2020-08-13,154622292.39920384
1597190400,365.19,389.57,378.92,387.27,193171.5051413,2020-08-12,74809528.79607125
1597104000,364.77,398.3,395.77,378.88,231283.21718575,2020-08-11,87628585.32733695
1597017600,385.44,400.21,390.41,395.78,198449.18038811,2020-08-10,78542216.61400616
1596931200,384.02,401.0,397.5,390.41,144028.58904543,2020-08-09,56230201.449226335
1596844800,376.18,400.06,379.76,397.51,109615.57796907,2020-08-08,43573288.39848501
1596758400,362.88,398.57,395.28,379.75,258109.56327072,2020-08-07,98017106.65205592
1596672000,391.0,404.03,401.21,395.28,147321.25541594,2020-08-06,58233145.84081276
1596585600,383.86,408.0,389.76,401.21,208377.2177264,2020-08-05,83603023.52400894
1596499200,380.67,403.64,386.27,389.82,250989.95459676,2020-08-04,97840904.10090898
1596412800,366.34,399.69,372.19,386.22,246596.56665901,2020-08-03,95240525.97504285
1596326400,325.75,415.0,387.4,372.21,573146.54484066,2020-08-02,213330875.45514202
1596240000,343.75,394.0,346.86,387.4,308505.50003166,2020-08-01,119515030.71226509
1596153600,328.35,349.74,335.25,346.86,199448.47978816,2020-07-31,69180699.69932118
1596067200,314.52,342.4,318.15,335.31,175330.87646686,2020-07-30,58790196.18810283
1595980800,312.66,325.85,317.52,318.16,166994.96333734,2020-07-29,53131117.5354081
1595894400,306.29,327.34,322.41,317.59,208395.56039785,2020-07-28,66184346.02675318
1595808000,311.38,334.34,311.43,322.24,412079.37629514,2020-07-27,132788458.21734592
1595721600,300.21,319.86,305.55,311.35,238205.01599146,2020-07-26,74165131.72894108
1595635200,279.62,310.0,279.66,305.66,245086.41093138,2020-07-25,74913112.36528562
1595548800,268.39,287.8,275.56,279.59,180943.23090308,2020-07-24,50589917.92819213
1595462400,260.1,282.6,264.28,275.68,309092.34216714,2020-07-23,85210576.88863716
1595376000,241.62,269.49,245.64,264.28,152721.59642151,2020-07-22,40361263.50227666
1595289600,235.77,247.18,236.12,245.65,132078.78763576,2020-07-21,32445154.182724446
1595203200,233.85,239.8,239.26,236.1,75335.42836551,2020-07-20,17786694.63709691
1595116800,233.28,240.0,235.69,239.17,47600.88537256,2020-07-19,11384703.754555175
1595030400,232.24,236.97,232.59,235.72,48348.08464248,2020-07-18,11396610.511925384
1594944000,230.87,234.55,233.47,232.63,77645.60947152,2020-07-17,18062698.131359696
1594857600,229.77,239.16,238.35,233.41,143676.50946975,2020-07-16,33535534.075334344
1594771200,236.36,241.44,240.4,238.33,116172.66592129,2020-07-15,27687431.46902105
1594684800,236.66,242.01,239.25,240.43,70522.17530535,2020-07-14,16955646.608665302
1594598400,236.97,245.37,242.81,239.44,123671.07492457,2020-07-13,29611802.17993904
1594512000,236.51,243.9,239.18,242.81,61521.88398572,2020-07-12,14938128.650572672
1594425600,237.43,241.58,241.26,239.17,38867.95249326,2020-07-11,9296048.197812995
1594339200,235.56,242.12,242.0,241.2,71281.88112286,2020-07-10,17193189.72683383
1594252800,237.04,247.67,247.11,242.0,107698.9573371,2020-07-09,26063147.6755782
1594166400,237.91,249.0,239.37,247.14,135216.77486401,2020-07-08,33417473.73989143
1594080000,234.55,243.82,241.71,239.37,84359.1623332,2020-07-07,20193052.687698085
1593993600,227.08,241.99,227.62,241.65,140881.46531449,2020-07-06,34044006.093246505
1593907200,223.5,229.93,229.34,227.67,45635.09435721,2020-07-05,10389741.932306001
1593820800,224.5,231.04,224.98,229.34,50798.99631699,2020-07-04,11650241.815338487
1593734400,224.31,228.26,226.43,225.06,67562.68650168,2020-07-03,15205658.224068101
1593648000,222.78,232.15,231.15,226.48,89324.15323347,2020-07-02,20230134.224316284
1593561600,224.11,232.77,225.5,231.03,91282.48097,2020-07-01,21088991.5784991
1593475200,222.93,228.69,227.81,225.48,57678.36075887,2020-06-30,13005316.783910008
1593388800,220.98,229.98,224.94,227.81,81211.44620718,2020-06-29,18500779.560457673
1593302400,217.35,227.93,220.74,224.76,67155.35599069,2020-06-28,15093837.812467486
1593216000,215.16,231.1,229.45,220.76,131871.65434052,2020-06-27,29111986.412213195
1593129600,227.3,233.25,231.94,229.44,82611.98976703,2020-06-26,18954494.93214736
1593043200,227.05,235.24,234.44,231.97,115681.75713751,2020-06-25,26834697.203188192
1592956800,230.66,249.04,243.08,234.44,145340.38961032,2020-06-24,34073600.94024342
1592870400,240.73,244.8,243.24,243.12,73617.26296542,2020-06-23,17897828.97215291
1592784000,227.2,246.95,227.7,243.23,166917.79861423,2020-06-22,40599416.156939164
1592697600,226.86,231.29,228.8,227.68,44083.75435657,2020-06-21,10036989.19190386
1592611200,225.5,230.67,228.67,228.8,44777.05564533,2020-06-20,10244990.331651505
1592524800,226.43,231.9,231.05,228.66,66279.2578057,2020-06-19,15155415.089851363
1592438400,227.37,234.5,233.69,231.05,64198.37536142,2020-06-18,14833034.627256092
