unix,low,high,open,close,volume,date,vol_fiat
1604102400,0.2483,0.2649,0.2542,0.2488,10413505,2020-10-31,2590880.0439999998
1604016000,0.2366,0.2585,0.2572,0.2545,27252347,2020-10-30,6935722.3115
1603929600,0.2544,0.2844,0.2763,0.2574,13234446,2020-10-29,3406546.4004
1603843200,0.2676,0.2924,0.2879,0.2762,17439581,2020-10-28,4816812.2722000005
1603756800,0.2835,0.3005,0.2911,0.2878,8180818,2020-10-27,2354439.4204
1603670400,0.2848,0.3068,0.3027,0.291,7706020,2020-10-26,2242451.82
1603584000,0.2977,0.3122,0.308,0.3024,6648824,2020-10-25,2010604.3776
1603497600,0.3037,0.3135,0.3096,0.3078,4127719,2020-10-24,1270511.9082000002
1603411200,0.3015,0.3246,0.3161,0.3092,6048595,2020-10-23,1870225.5739999998
1603324800,0.3014,0.3263,0.3014,0.3163,8089813,2020-10-22,2558807.8519
1603238400,0.2855,0.3134,0.2866,0.3018,10033599,2020-10-21,3028140.1782
1603152000,0.2815,0.3043,0.3039,0.2873,9740001,2020-10-20,2798302.2873
1603065600,0.3016,0.3178,0.316,0.3039,4855853,2020-10-19,1475693.7267
1602979200,0.3095,0.3169,0.3125,0.3158,4307639,2020-10-18,1360352.3962
1602892800,0.2992,0.3179,0.3003,0.3127,8394997,2020-10-17,2625115.5618999996
1602806400,0.295,0.3172,0.3148,0.3005,13985182,2020-10-16,4202547.191
1602720000,0.3061,0.3327,0.3281,0.315,12853797,2020-10-15,4048946.055
1602633600,0.3202,0.3478,0.3435,0.3282,12482994,2020-10-14,4096918.6308
1602547200,0.3316,0.3567,0.3442,0.3429,9380927,2020-10-13,3216719.8682999997
1602460800,0.3283,0.3628,0.3313,0.3444,20500527,2020-10-12,7060381.498799999
1602374400,0.316,0.338,0.3265,0.3313,10430973,2020-10-11,3455781.3548999997
1602288000,0.3203,0.3399,0.329,0.3264,13879330,2020-10-10,4530213.312
